"Age","L_O_S","Dropped_Calls","Peak_calls_Sum","Peak_mins_Sum","OffPeak_calls_Sum","OffPeak_mins_Sum","Weekend_calls_Sum","Weekend_mins_Sum","International_mins_Sum","Nat_call_cost_Sum","AvePeak","AveOffPeak","AveWeekend","National_calls","National_mins","AveNational","All_calls_mins","Mins_charge","call_cost_per_min","actual call cost","Total_call_cost","Total_Cost","average_cost_min","group"
62,51.7,2,189,342,143,307.2,6,48,87.685362,14.395973,1.809524,2.148252,8,338,697.2,2.062722,784.885362,97.2,14.810671,14.395972,49.470117,109.410117,0.139396,2
62,53.366667,0,204,316.2,137,361.2,14,30,89.923027,14.971323,1.55,2.636496,2.142857,355,707.4,1.992676,797.323027,107.4,13.939779,14.971323,50.940534,110.880534,0.139066,2
43,32.1,2,54,96,141,335.700001,31,105.600001,94.458018,0,1.777778,2.380851,3.406452,226,537.300002,2.377434,631.75802,-62.699998,8.573423,0,37.783207,97.723207,0.154685,5
40,12.066667,1,134,253.8,176,330.6,4,61.5,93.228638,5.90219,1.89403,1.878409,15.375,314,645.9,2.057006,739.128638,45.9,12.858802,5.90219,43.193645,103.133645,0.139534,2
50,42.2,1,12,37.2,298,493.8,23,36,82.965298,0,3.1,1.657047,1.565217,333,567,1.702703,649.965298,-33,6.312169,0,33.186119,93.126119,0.143279,5
55,42.533333,1,43,164.4,245,375.6,18,51,99.476093,0,3.823256,1.533061,2.833333,306,591,1.931373,690.476093,-9,10.563452,0,39.790437,99.730437,0.144437,5
33,14.8,13,148,426.6,30,266.1,20,33,190.915141,13.674227,2.882432,8.87,1.65,198,725.7,3.665152,916.615141,125.7,10.878462,13.674227,70.948769,175.948769,0.191955,2
22,39.2,15,379,587.400001,135,245.400001,3,20.4,17.185321,30.091984,1.549868,1.817778,6.8,517,853.200002,1.65029,870.385323,253.200002,11.884669,30.091983,35.24758,140.24758,0.161133,1
26,23.966667,15,327,678.6,17,197.1,6,16.199999,245.660241,36.804143,2.075229,11.594118,2.7,350,891.899999,2.548286,1137.56024,291.899999,12.608476,36.804142,110.502214,215.502214,0.189442,1
28,26.233333,12,275,572.4,131,295.500001,0,0,271.907814,31.303273,2.081455,2.255725,0,406,867.900001,2.137685,1139.807815,267.900001,11.59523,31.063621,112.635965,217.635965,0.190941,1
14,22.366667,13,211,369.600001,70,340.2,3,19.8,201.905262,13.045262,1.751659,4.86,6.6,284,729.600001,2.569014,931.505263,129.600001,10.065789,13.045263,73.616842,178.616842,0.191751,2
17,41.533333,14,285,500.4,47,255.899999,22,34.199999,144.376417,21.583975,1.755789,5.444681,1.554545,354,790.499998,2.233051,934.876415,190.499998,11.330171,21.583975,64.8969,169.8969,0.181732,1
25,55.9,14,174,390,92,154.2,25,112.8,136.019874,6.233562,2.241379,1.676087,4.512,291,657,2.257732,793.019874,57,10.936073,6.233562,47.039524,152.039524,0.191722,2
16,14.566667,13,236,530.4,93,164.4,7,70.800001,212.715629,19.752603,2.247458,1.767742,10.114286,336,765.600001,2.278571,978.31563,165.600001,11.9279,19.752602,83.567291,188.567291,0.192747,1
17,29.4,12,164,371.4,20,159,37,129.6,114.300632,6.376364,2.264634,7.95,3.502703,221,660,2.986425,774.300632,60,10.627273,6.376364,40.666553,145.666553,0.188127,2
63,19,13,289,523.2,59,168.9,12,81.600001,66.115326,20.431134,1.810381,2.862712,6.8,360,773.700001,2.149167,839.815327,173.700001,11.762311,20.431134,40.265732,145.265732,0.172973,1
19,56.933333,12,216,504.599999,35,136.2,64,106.8,236.753976,17.342408,2.336111,3.891429,1.66875,315,747.599999,2.373333,984.353975,147.599999,11.749599,17.342408,88.3686,193.3686,0.196442,1
40,23.733333,15,247,592.2,118,185.400001,24,40.8,207.406798,26.723578,2.397571,1.571186,1.7,389,818.400001,2.103856,1025.806799,218.400001,12.23607,26.723578,88.945617,193.945617,0.189066,1
20,45.966667,15,220,531.6,33,233.1,3,33,132.187009,23.060043,2.416364,7.063636,11,256,797.7,3.116016,929.887009,197.7,11.664159,23.060043,62.716146,167.716146,0.180362,2
14,15.066667,14,163,411,152,307.200001,7,42.600001,216.224653,16.726751,2.521472,2.021053,6.085714,322,760.800002,2.362733,977.024655,160.800002,10.402208,16.726751,81.594147,186.594147,0.190982,2
23,31.466667,14,200,558,11,107.399999,7,97.500001,165.212726,20.059826,2.79,9.763636,13.928572,218,762.9,3.499541,928.112726,162.9,12.314196,20.059825,69.623643,174.623643,0.188149,1
18,49.2,13,302,587.4,67,182.4,5,52.200001,130.17851,26.964088,1.945033,2.722388,10.44,374,822.000001,2.197861,952.178511,222.000001,12.145985,26.964088,66.017641,171.017641,0.179607,1
32,44.166667,12,344,586.199999,108,212.400001,11,31,115.574595,27.703664,1.70407,1.966667,2.818182,463,829.6,1.791793,945.174595,229.6,12.066056,27.703664,62.376043,167.376043,0.177085,1
14,23.2,15,408,649.799999,52,162,31,54.500002,179.308179,33.289805,1.592647,3.115385,1.758065,491,866.300001,1.764358,1045.60818,266.300001,12.500866,33.289806,87.082259,192.082259,0.183704,1
15,51.233333,15,152,592.8,120,250.2,0,0,160.722204,29.340448,3.9,2.085,0,272,843,3.099265,1003.722204,243,12.032028,29.237829,77.45449,182.45449,0.181778,1
50,41.933333,15,98,384.6,24,299.1,5,30,177.2571,11.812088,3.92449,12.4625,6,127,713.7,5.619685,890.9571,113.7,10.388819,11.812087,64.989217,169.989217,0.190794,2
20,14.633333,14,214,665.4,36,138.900001,31,48,267.173036,32.312339,3.109346,3.858333,1.548387,281,852.300001,3.033096,1119.473037,252.300001,12.80711,32.312339,112.46425,217.46425,0.194256,1
21,34.7,14,168,723,6,23.4,13,80.4,183.181286,31.172656,4.303571,3.9,6.184615,187,826.8,4.42139,1009.981286,226.8,13.744557,31.172656,86.127042,191.127042,0.189238,1
31,18,12,107,465.6,34,61.499999,15,146.5,116.452635,8.767317,4.351402,1.808824,9.766667,156,673.599999,4.317949,790.052634,73.599999,11.912114,8.767316,43.703106,148.703106,0.188219,2
17,40.866667,12,121,427.200001,162,265.200001,15,33.500001,221.986676,13.704352,3.530579,1.637037,2.233333,298,725.900003,2.435906,947.886679,125.900003,10.885108,13.704351,80.300354,185.300354,0.195488,2
26,49.366667,12,179,640.2,27,57.9,15,83.4,157.427161,23.943369,3.576536,2.144444,5.56,221,781.5,3.536199,938.927161,181.5,13.191939,23.943369,71.171517,176.171517,0.187631,1
21,12.2,14,116,553.8,74,207,5,26.5,184.190102,22.539994,4.774138,2.797297,5.3,195,787.3,4.037436,971.490102,187.3,12.034167,22.539996,77.797026,182.797026,0.188161,1
17,24.466667,13,46,759,52,99,2,22.2,245.097032,38.171761,16.5,1.903846,11.1,100,880.2,8.802,1125.297032,280.2,13.62304,38.171759,111.700868,216.700868,0.192572,1
21,34,14,104,523.2,83,192.9,20,40.2,248.223213,18.627663,5.030769,2.324096,2.01,207,756.3,3.653623,1004.523213,156.3,11.91789,18.627662,93.094626,198.094626,0.197203,1
18,10,13,174,637.800001,13,183.3,12,23.4,223.963503,30.690613,3.665517,14.1,1.95,199,844.500001,4.243719,1068.463504,244.500001,12.552398,30.690613,97.879664,202.879664,0.18988,1
31,46.133333,13,153,499.2,36,154.500002,28,86,122.530999,16.412909,3.262745,4.291667,3.071429,217,739.700002,3.408756,862.231001,139.700002,11.748682,16.412909,53.172209,158.172209,0.183445,2
54,20.633333,13,118,636,32,61.799999,18,78.600001,146.172281,23.270076,5.389831,1.93125,4.366667,168,776.4,4.621429,922.572281,176.4,13.191654,23.270077,67.121762,172.121762,0.186567,1
35,42.2,13,74,409.8,20,104.4,47,142.500001,167.537996,6.373247,5.537838,5.22,3.031915,141,656.700001,4.657447,824.237997,56.700001,11.240292,6.373246,56.634645,161.634645,0.196102,2
41,12.766667,14,164,536.4,85,132.3,13,97.8,116.170822,19.976743,3.270732,1.556471,7.523077,262,766.5,2.925573,882.670822,166.5,11.998043,19.976742,54.827988,159.827988,0.181073,2
14,22.633333,15,460,1044,224,346.8,7,60.6,334.324408,21.61167,2.269565,1.548214,8.657143,691,1451.4,2.100434,1785.724408,251.4,8.596527,21.61167,121.908993,271.908993,0.152268,3
54,21.666667,12,416,766.8,177,502.8,47,77,358.247298,11.503952,1.843269,2.840678,1.638298,640,1346.6,2.104062,1704.847298,146.6,7.847171,11.503952,118.978142,268.978142,0.157773,4
36,25.266667,15,779,1437.6,34,204.900001,28,47,335.895823,45.300842,1.845443,6.026471,1.678571,841,1689.500001,2.008918,2025.395824,489.500001,9.254513,45.300842,146.069589,296.069589,0.146179,3
33,25.866667,14,618,1233,25,300.3,20,33.600001,347.027548,32.780755,1.995146,12.012,1.68,663,1566.900001,2.363348,1913.927549,366.900001,8.93452,32.780755,136.88902,286.88902,0.149895,3
14,12.533333,12,642,979.8,158,408.299999,19,81,436.835667,22.428663,1.526168,2.584177,4.263158,819,1469.099999,1.793773,1905.935666,269.099999,8.334695,22.428663,153.479363,303.479363,0.159229,3
38,53.266667,13,407,646.8,287,512.1,40,100.2,236.276121,4.472983,1.589189,1.784321,2.505,734,1259.1,1.715395,1495.376121,59.1,7.568501,4.472984,75.355821,225.355821,0.150702,4
60,53,14,544,1413,35,261.600001,1,7.8,442.838774,44.377702,2.597426,7.474286,7.8,580,1682.400001,2.90069,2125.238775,482.400001,9.199358,44.377703,177.229336,327.229336,0.153973,3
25,57.1,12,311,904.8,162,364.8,44,101.399999,363.399309,14.192627,2.909325,2.251852,2.304545,517,1370.999999,2.651838,1734.399308,170.999999,8.299781,14.192626,123.212418,273.212418,0.157526,4
20,37.7,14,65,729,278,465.600001,5,66,390.619418,4.782237,11.215385,1.67482,13.2,348,1260.600001,3.622414,1651.219419,60.600001,7.89148,4.782237,121.968063,271.968063,0.164707,4
17,43.933333,12,41,693.600001,296,499.5,3,67.8,267.319497,4.720004,16.917073,1.6875,22.6,340,1260.900001,3.708529,1528.219498,60.900001,7.750416,4.720004,84.915853,234.915853,0.153719,4
38,31.566667,12,246,751.799999,338,558,8,38.400001,427.105415,11.542057,3.056098,1.650888,4.8,592,1348.2,2.277365,1775.305415,148.2,7.788162,11.542056,139.673681,289.673681,0.163168,4
20,19.166667,15,188,393.6,22,55.5,16,44.4,88.348354,25.107946,2.093617,2.522727,2.775,226,493.5,2.183628,581.848354,193.5,12.975684,25.107948,51.612455,135.012455,0.232041,6
22,11.033333,12,180,292.199999,26,66.3,34,83.500001,106.731825,16.487421,1.623333,2.55,2.455882,240,442,1.841667,548.731825,142,11.61086,16.487421,48.506968,131.906968,0.240385,6
18,49.8,15,178,316.199999,48,174.899999,4,7.199999,69.389875,22.498274,1.776404,3.64375,1.8,230,498.299997,2.166522,567.689872,198.299997,11.345575,22.498275,43.315237,126.715237,0.223212,6
34,47.966667,13,101,228,86,134.700001,19,51,118.730516,11.95128,2.257426,1.566279,2.684211,206,413.700001,2.008252,532.430517,113.700001,10.51124,11.95128,47.570435,130.970435,0.245986,6
23,34.2,12,106,277.2,28,107.4,15,48.500001,45.12715,15.173891,2.615094,3.835714,3.233333,149,433.100001,2.906711,478.227151,133.100001,11.400369,15.173892,28.712037,112.112037,0.234433,6
29,52,15,169,334.8,68,123.300001,7,37.8,107.23181,23.020916,1.981065,1.813235,5.4,244,495.900001,2.032377,603.131811,195.900001,11.751361,23.020917,55.19046,138.59046,0.229785,6
33,19.5,14,150,283.800001,12,173.699999,3,17.4,74.12814,19.197016,1.892,14.475,5.8,165,474.9,2.878182,549.02814,174.9,10.975995,19.197015,41.435457,124.835457,0.227375,6
14,56.7,13,38,226.200001,52,107.7,42,70.200001,132.693702,11.032127,5.952632,2.071154,1.671429,132,404.100002,3.061364,536.793704,104.100002,10.597624,11.032127,50.840238,134.240238,0.250078,6
33,41.166667,12,20,424.200001,10,24,20,38.4,107.974946,25.597102,21.21,2.4,1.92,50,486.600001,9.732,594.574947,186.600001,13.717633,25.597102,57.989586,141.389586,0.237799,6
12,45.833333,13,17,177,18,81.299999,58,93,104.405798,5.149714,10.411765,4.516667,1.603448,93,351.299999,3.777419,455.705797,51.299999,10.038429,5.149714,36.471453,119.871453,0.263046,6
29,32.733333,14,108,306,145,296.4,6,60,144.735939,8.885218,2.833333,2.044138,10,259,662.4,2.557529,807.135939,62.4,14.23913,8.885217,66.779593,126.719593,0.156999,2
54,38.833333,14,149,288.599999,173,379.8,10,19.500001,144.322187,11.770473,1.936913,2.195376,1.95,332,687.9,2.071988,832.222187,87.9,13.390754,11.770473,69.499348,129.439348,0.155535,2
35,11.433333,15,49,127.8,232,359.400001,44,72.599999,113.88944,0,2.608163,1.549138,1.65,325,559.8,1.722462,673.68944,-40.2,9.565916,0,45.555776,105.495776,0.156594,5
40,20.2,14,113,232.200001,228,357.9,19,46.500001,119.416148,4.499972,2.054867,1.569737,2.447368,360,636.600002,1.768333,756.01615,36.600002,12.295005,4.499972,52.266431,112.206431,0.148418,2
23,48.766667,14,32,78.600001,212,435.3,8,57,95.886007,0,2.45625,2.053302,7.125,252,570.900001,2.265476,666.786008,-29.099999,7.753547,0,38.354403,98.294403,0.147415,5
51,38.233333,15,100,223.199999,240,406.800001,4,28.2,160.244854,6.857201,2.232,1.695,7.05,344,658.2,1.913372,818.444854,58.2,11.782133,6.857201,70.955143,130.895143,0.159932,2
22,36.7,12,96,192.6,61,239.100001,43,132.6,173.682023,0,2.00625,3.919672,3.083721,200,564.300001,2.8215,737.982024,-35.699999,11.826156,0,69.472809,129.412809,0.17536,2
23,49.6,15,176,323.400001,64,340.2,1,30,163.777664,13.408443,1.8375,5.315625,30,241,693.600001,2.878008,857.377665,93.600001,14.32526,13.408443,78.919509,138.859509,0.161958,2
17,16.966667,13,31,316.8,36,266.399999,26,70.500002,172.74402,7.889882,10.219355,7.4,2.711539,93,653.700001,7.029032,826.444021,53.700001,14.692519,7.889883,76.987491,136.927491,0.165683,2
39,38.933333,13,40,303.6,93,306.3,30,61.199999,182.201592,9.988008,7.59,3.293548,2.04,163,671.099999,4.117178,853.301591,71.099999,14.047832,9.988008,82.868645,142.808645,0.16736,2
29,53.9,13,7,188.4,113,386.100001,9,41.4,178.392397,1.767742,26.914286,3.416814,4.6,129,615.900001,4.774419,794.292398,15.900001,11.117876,1.767742,73.124701,133.064701,0.167526,5
53,23.866667,13,66,283.8,115,314.700001,21,49.2,213.108263,6.565103,4.3,2.736522,2.342857,202,647.700001,3.206436,860.808264,47.700001,13.763316,6.565102,91.808407,151.748407,0.176286,2
48,42.666667,15,12,40.199999,133,432,7,47.4,168.181709,0,3.35,3.24812,6.771429,152,519.599999,3.418421,687.781708,-80.400001,6.547344,0,67.272684,127.212684,0.184961,5
18,57.866667,15,111,321,142,311.399999,4,50.399999,166.962866,11.925237,2.891892,2.192958,12.6,257,682.799998,2.656809,849.762864,82.799998,14.40246,11.925237,78.710383,138.650383,0.163164,2
48,31.5,13,46,163.8,202,352.500002,17,66,148.95592,0,3.56087,1.74505,3.882353,265,582.300002,2.197358,731.255922,-17.699998,10.625966,0,59.582368,119.522368,0.163448,2
29,24.333333,15,27,124.2,253,412.2,11,45,140.042222,0,4.6,1.629249,4.090909,291,581.4,1.997938,721.442222,-18.6,9.272446,0,56.016889,115.956889,0.160729,5
36,52.833333,13,33,188.399999,56,344.1,44,68.399999,171.881203,0.101435,5.709091,6.144643,1.554545,133,600.899998,4.518045,772.781201,0.899998,11.270594,0.101435,68.853916,128.793916,0.166663,5
22,56.4,15,21,274.200001,128,195,19,114.6,137.069222,0,13.057143,1.523438,6.031579,168,583.800001,3.475,720.869223,-16.199999,14.393628,0,54.827689,114.767689,0.159207,2
